yt_id,start_seconds,end_seconds,r_label
_sMX2Sl6GUc,110.0,120.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
_syKJSgrt6Y,130.0,140.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
_x_1bcq73B4,170.0,180.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
_xgH6MMgPrE,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
_yFS_n5JDbI,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Accelerating, revving, vroom,Truck,Vehicle"
_yQv8GLeS68,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Heavy engine (low frequency)"
_zUPpJz2_LE,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
a07PIGvHtOY,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
a0TiIc1iYz8,30.0,40.0,"Fire engine, fire truck (siren),Siren"
a0pCbgZP0mY,12.0,22.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
a1nexyutHj0,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Traffic noise, roadway noise,Car"
a41-uHkE0bU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
a8_OgqGUv-8,29.0,39.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Speech"
aBYlN_5NLWo,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
aCXtGRnsLEI,21.0,31.0,"Fire engine, fire truck (siren),Engine,Accelerating, revving, vroom,Truck,Vehicle,Heavy engine (low frequency)"
aFQF6FTPpqk,20.0,30.0,"Fire engine, fire truck (siren),Engine,Vehicle"
aF_oYA0eNCU,30.0,40.0,"Fire engine, fire truck (siren)"
aH86fxSCUX8,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
aHHbbqwcWn0,450.0,460.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
aIuPIj57GME,30.0,40.0,"Fire engine, fire truck (siren)"
aJZffnSxYd8,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle"
aMdOVY68ZKM,140.0,150.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
aMgNEH18-xI,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
aNzsO8RBDKY,30.0,40.0,"Fire engine, fire truck (siren)"
aSHHpqx9TSU,22.0,32.0,"Fire engine, fire truck (siren),Speech"
aSkw18lrbyU,40.0,50.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
aT2FfBQmKJo,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
aUxHKoo7lmw,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
aVZU2iiG74A,180.0,190.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
aVvWlBfJlg8,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Accelerating, revving, vroom,Truck,Vehicle,Medium engine (mid frequency)"
aWV7COffcrQ,120.0,130.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
aXwS5U_FsW8,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech,Medium engine (mid frequency)"
aYJfB7vXZRs,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
aZbRZHiUrNs,16.0,26.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
aZt2vzDXbrc,13.0,23.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
abNUw_U6mrk,100.0,110.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
aeWUbmT2lAE,23.0,33.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
af6DOJ6XrG0,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
afMTzsornFw,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
aiaDdKXYqw0,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
ajbR8R6R7fQ,250.0,260.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
akLlEJxRx5c,30.0,40.0,"Fire engine, fire truck (siren),Speech"
akSO6JaqAog,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Music,Truck,Vehicle,Speech"
al1D2XZfar0,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Speech"
ankp6kIXTpY,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Vehicle,Medium engine (mid frequency)"
aqbTEDEW4Xw,150.0,160.0,"Fire engine, fire truck (siren),Vehicle"
aryDW6xC0L0,30.0,40.0,"Fire engine, fire truck (siren)"
as7PUfMJ9mw,50.0,60.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
asJ7UFh-lBw,80.0,90.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
ascISG_k9s4,130.0,140.0,"Fire engine, fire truck (siren),Emergency vehicle,Air horn, truck horn,Truck,Vehicle"
at0b1uMmmd8,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech,Medium engine (mid frequency)"
auKHqiHCt2c,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Medium engine (mid frequency)"
auNof6C2b4Q,6.0,16.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
av-K9Q-SyaQ,80.0,90.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
avX5_nKu_3E,480.0,490.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
ax-OKo3dtqM,30.0,40.0,"Fire engine, fire truck (siren),Music,Vehicle,Speech"
ax0_ratC8Z0,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
ayjQ6pOJGF4,3.0,13.0,"Fire engine, fire truck (siren),Emergency vehicle"
b1LK-24mn-o,30.0,40.0,"Fire engine, fire truck (siren),Siren"
b3BobyQ6bzY,30.0,40.0,"Fire engine, fire truck (siren)"
b3F8gmDhdHc,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Car"
b4MTEKNMUJI,20.0,30.0,"Fire engine, fire truck (siren)"
b4OLHHXk83A,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
b4rlcX2B-FM,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle"
b6OUFYAICSA,30.0,40.0,"Fire engine, fire truck (siren),Accelerating, revving, vroom,Vehicle"
bAQWxQh8j_Q,30.0,40.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
bCyZ9avDKRU,240.0,250.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
bDmPu9fWEXw,0.0,9.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
bHI_TPxZWyg,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
bI8Xe5tLLLo,6.0,16.0,"Fire engine, fire truck (siren),Speech"
bIObkrK06rk,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
bIwFW0oP0SE,24.0,34.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
bKBh1yBd7pI,11.0,21.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
bKJK4t2RYo4,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
bKqnQ46Z_q0,30.0,40.0,"Fire engine, fire truck (siren),Siren,Vehicle"
bLshgbRaZhg,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
bRAjL_PKC9E,170.0,180.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
bVCbdWJXNqQ,20.0,30.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Vehicle,Heavy engine (low frequency)"
bZ6Tq2exYBA,60.0,70.0,"Motor vehicle (road),Fire engine, fire truck (siren),Truck,Vehicle"
babIg8ZbSxA,11.0,21.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
bbgSZtjp6y8,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
bcHK6RO6mCM,30.0,40.0,"Fire engine, fire truck (siren),Engine,Accelerating, revving, vroom,Truck,Vehicle"
bdlsygwHUH0,25.0,35.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
be7UQ7H95ak,21.0,31.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
bk02QxfXHqg,50.0,60.0,"Fire engine, fire truck (siren),Speech"
bkLUSos_Pv4,120.0,130.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
bkZijHVnNn4,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
bl0KVdJ-MM0,30.0,40.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
bm61Uigjt4c,22.0,32.0,"Fire engine, fire truck (siren)"
bqUTVKV2LBk,50.0,60.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Traffic noise, roadway noise"
bqVCsxE70nw,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
brDFepL2X-g,50.0,60.0,"Fire engine, fire truck (siren),Music,Speech"
btA4GJn6_zk,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Accelerating, revving, vroom,Truck,Vehicle"
bte4FzjVtNM,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
buTBsCSFMCs,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
byFPn13wftc,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Outside, rural or natural"
c-3bByn-nRs,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck"
c-pbvM0UaJQ,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
c046a1OVHk4,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Air brake"
c0nT1UOHNds,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Accelerating, revving, vroom,Truck,Vehicle,Speech,Car,Heavy engine (low frequency)"
c2S1vKEAYAU,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Vehicle,Speech,Medium engine (mid frequency)"
c2l1Fi_n2Rw,30.0,40.0,"Fire engine, fire truck (siren)"
c4U9iBbiQyc,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
c4eVGvma84c,0.0,10.0,"Fire engine, fire truck (siren),Siren,Vehicle,Outside, urban or manmade"
c5Q8eV0vOsQ,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
c8aX9sK0PAQ,10.0,20.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle"
c99DRpSp8Xc,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle,Car"
cBYAkkaX8G4,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
cE7sLRthlZM,80.0,90.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
cEXlLz_arYU,30.0,40.0,"Fire engine, fire truck (siren),Engine,Truck,Vehicle,Heavy engine (low frequency)"
cFBX6TOSORg,60.0,70.0,"Fire engine, fire truck (siren),Vehicle,Car"
cG0n8jNZGKI,22.0,32.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Speech,Medium engine (mid frequency)"
cG2g5pQMwlk,340.0,350.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
cH-rxMcm9wk,5.0,15.0,"Fire engine, fire truck (siren),Vehicle"
cHalNt0uIz8,130.0,140.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
cIi3Zng3JH0,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
cKnbYq5g3n4,30.0,40.0,"Fire engine, fire truck (siren),Music,Truck,Vehicle"
cM24ZpTlXN0,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
cOubrrR_n50,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle,Outside, urban or manmade"
cPXtvLLat4I,120.0,130.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
cQZPdNkNuXU,90.0,100.0,"Motor vehicle (road),Fire engine, fire truck (siren),Truck,Vehicle"
cS7AcNcPA-g,2.0,12.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Car"
cSP9S2Z7ono,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
cSpsjzOUHUI,16.0,26.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
cW8ZF5kQnMU,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck"
cWRkMSErdCM,30.0,40.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle,Speech"
cWhzhEszgOI,27.0,37.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Car,Medium engine (mid frequency)"
cX8Izon5D64,0.0,10.0,"Fire engine, fire truck (siren),Vehicle"
ca_uuwVWoh4,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle,Speech,Outside, urban or manmade"
cc9hkSpfQpI,550.0,560.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
ccF6KR0dnho,7.0,17.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
cdzz8zJk4WI,130.0,140.0,"Fire engine, fire truck (siren),Vehicle,Outside, urban or manmade"
ceMToh1pajU,10.0,20.0,"Fire engine, fire truck (siren),Siren,Speech,Outside, urban or manmade"
cf4ETZOgjTI,40.0,50.0,"Motor vehicle (road),Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle"
cfe0KoYlaLE,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
cfrLYethKzY,30.0,40.0,"Fire engine, fire truck (siren),Police car (siren)"
ch1_m_Ek3DE,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
ckmdF3t7jUA,30.0,40.0,"Motor vehicle (road),Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
cl5VPnikbx4,70.0,80.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
cmWllMdS4Dk,50.0,60.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
cnBAAZDhuVA,30.0,40.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
cntwIrn4hYQ,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
cof51kXndXU,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
cpc4_mlOHTI,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Accelerating, revving, vroom,Vehicle,Heavy engine (low frequency)"
cq2b31RAYWE,30.0,40.0,"Fire engine, fire truck (siren),Music"
cu1RVfdBvOg,3.0,13.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
cv88Y13ODH4,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Accelerating, revving, vroom,Truck,Vehicle,Medium engine (mid frequency)"
cvrpvFQZmVs,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Speech"
cxRhySahrxo,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle,Traffic noise, roadway noise"
cxYlbIAYSZc,30.0,40.0,"Fire engine, fire truck (siren),Police car (siren)"
cxdpQCWZj7Y,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech,Outside, urban or manmade"
cyDh03I5LqE,9.0,19.0,"Fire engine, fire truck (siren),Siren,Police car (siren)"
cyXrYUgJpv0,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
czD5byFDL7Q,70.0,80.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Outside, urban or manmade"
d1ux6Bwy75c,11.0,21.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
d2qFUV3De9A,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
d6cVyECo5iw,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
d7be7xR5b2U,30.0,40.0,"Fire engine, fire truck (siren)"
d8dK0X06V6g,30.0,40.0,"Fire engine, fire truck (siren)"
d8p2FXH4XIU,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
d8tzrX88308,30.0,40.0,"Fire engine, fire truck (siren),Music,Truck,Vehicle"
dAl67l7FcL0,110.0,120.0,"Fire engine, fire truck (siren)"
dBbPTGuFoTw,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
dCzcg5jwWUc,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dDTrpSWRS90,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
dF3R9d-NA_A,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dIE1qM2d6qk,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dJ1zWL6jGLU,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dJNOc-AV-oI,24.0,34.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
dT3PhrPKY44,5.0,15.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
dUI9QJtS-eM,220.0,230.0,"Fire engine, fire truck (siren),Fire,Emergency vehicle,Siren"
dV5z3MXaYSI,14.0,24.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
dW9thMqGMG4,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle"
dWdY9Ps956U,30.0,40.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
dXcSejKVmxc,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dYP7O-ZxsME,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
dfa-oqnUmYk,6.0,16.0,"Fire engine, fire truck (siren),Vehicle"
dhG8YEwhxlQ,70.0,80.0,"Motor vehicle (road),Fire engine, fire truck (siren),Vehicle"
dhkeAizvUbQ,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Outside, urban or manmade"
di4_sVWASbc,60.0,70.0,"Fire engine, fire truck (siren),Truck,Vehicle"
diERPKinMM4,80.0,90.0,"Fire engine, fire truck (siren),Air horn, truck horn,Vehicle,Speech"
diUsbtcoG2E,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Outside, urban or manmade"
dinUbplyhCE,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Music"
djQg0xJ4Dto,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
djg7HjW9NN0,0.0,7.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle"
dlFXMXv3l-0,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dladd-IFWR4,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
dmtylMQvT8o,20.0,30.0,"Fire engine, fire truck (siren)"
dnnTy1iYxkg,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
do1lk56mb2w,20.0,30.0,"Fire engine, fire truck (siren),Siren,Vehicle"
doHYlqMv82k,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
dqhn-3c21mU,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Vehicle horn, car horn, honking"
dqz21ZlQJeM,70.0,80.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Car"
dsGtxzNPVBk,130.0,140.0,"Fire engine, fire truck (siren),Vehicle"
duq6KuusaSs,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle,Speech,Car"
dxnq_BLxWoI,26.0,36.0,"Fire engine, fire truck (siren),Truck,Vehicle"
dzzYMHWX5rg,30.0,40.0,"Fire engine, fire truck (siren),Speech"
e-m8zEukzLY,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
e03VWjKYKRU,13.0,23.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
e0HVMGKpqKU,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
e2_ElOv9VKE,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
e3nanB6nrnQ,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle,Traffic noise, roadway noise"
e3qs-SY52B0,7.0,17.0,"Fire engine, fire truck (siren),Truck,Vehicle"
e4eZXlD9Lag,290.0,300.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
e5I8BsZ19DU,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
e7DlmcY7ins,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
e8PG3Tk0BgU,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
e8ecYSFcEUQ,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
e97eqfc37p4,30.0,40.0,"Fire engine, fire truck (siren)"
e9VPUXaXURs,200.0,210.0,"Fire engine, fire truck (siren)"
eA12VHCgYJU,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech,Car"
eASeQ-3l3hc,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Traffic noise, roadway noise,Car"
eAroMk9QxuY,20.0,30.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Toot,Truck,Vehicle,Car"
eB_FuM_Kt54,550.0,560.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
eDYCIGPMTT8,500.0,510.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
eDmIFcUWeag,20.0,30.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Traffic noise, roadway noise,Car"
eGfNnfIX-J8,30.0,40.0,"Fire engine, fire truck (siren),Speech"
eH074Cn9vmQ,10.0,20.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech,Outside, urban or manmade"
eI-JgKmxEVE,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
eIZvBNZkDOY,60.0,70.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
eLGW0qm43M4,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
eMyvyr4VSlo,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
eNKJw6qnvqE,19.0,29.0,"Fire engine, fire truck (siren),Vehicle"
eP7dpfsLk2Y,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech,Car"
ePDemSpE3Ho,280.0,290.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
eQOxkvLofVo,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Outside, rural or natural"
eSExUlQlr4U,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
eTmFom9f2H4,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Heavy engine (low frequency)"
eVV8wqRlVnY,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
eWYViuRDuNU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
eWbOdaGDiAo,30.0,40.0,"Fire engine, fire truck (siren),Engine,Idling,Truck,Vehicle,Heavy engine (low frequency)"
eY_KPv75Qbs,180.0,190.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle"
eYqYN7-VNp4,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Speech"
eZG1m4N2cPw,50.0,60.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
e_SMYzDPH0Q,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
ec1BGiYqf-o,21.0,31.0,"Fire engine, fire truck (siren),Truck,Vehicle,Air brake"
eeiJD8kpZdY,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
efMwNxjn2Bs,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
egQQnBz5kyo,50.0,60.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle,Car"
ehJJudKRocI,60.0,70.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
ehZG41kFrdQ,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
eiNBU6sy_ro,160.0,170.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
eifb51k2tVI,30.0,40.0,"Fire engine, fire truck (siren),Siren,Inside, small room"
ejsg6udBK3Y,170.0,180.0,"Motor vehicle (road),Fire engine, fire truck (siren),Truck,Vehicle"
em3yWbgPwvc,30.0,40.0,"Fire engine, fire truck (siren),Honk,Vehicle"
eoRc7kjPgCY,30.0,40.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
eqrT_rjBDOw,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
eqwWD5hK8So,60.0,70.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
